vcpu,ram_gb,nodes,dataset,task,target_cost,target_runtime,instance_type
4,3.6,3,buzz,logistic_regression,0.0245829703769683,188.85764694213867,n1-highcpu-4
2,1.8,3,buzz,standard_scaler,0.000558024197479,8.573995351791382,n1-highcpu-2
2,7.5,4,creditcard,poisson_regression,0.006501866920789,55.943405628204346,n1-standard-2
2,13.0,3,santander,kmeans,0.0124379801447788,114.54778337478638,n1-highmem-2
4,26.0,3,santander,quantile_transformer,0.0169278096856673,77.94847130775452,n1-highmem-4
2,1.8,5,santander,quantile_transformer,0.0084462304977244,77.86537718772888,n1-highcpu-2
2,7.5,4,buzz,logistic_regression,0.016370436445554,140.85461568832395,n1-standard-2
2,13.0,4,creditcard,standard_scaler,0.0006835356469419,4.721274614334106,n1-highmem-2
4,16.0,4,buzz,logistic_regression,0.0218104807977676,133.04481983184814,e2-standard-4
2,16.0,2,buzz,xgboost,0.0032364030281119,58.53975772857666,e2-highmem-2
2,1.8,2,buzz,quantile_transformer,0.0015452539407014,35.61404728889465,n1-highcpu-2
4,16.0,2,buzz,polynomial_features,0.0040966890768845,49.97993993759155,e2-standard-4
2,7.5,4,creditcard,standard_scaler,0.0006370587446954,5.481384992599487,n1-standard-2
2,16.0,3,creditcard,spectral_clustering,0.0073221555767178,88.29498052597046,e2-highmem-2
4,3.6,5,buzz,xgboost,0.020771496789654,95.74569582939148,n1-highcpu-4
2,13.0,3,creditcard,naive_bayes,0.000707390035212,6.51472020149231,n1-highmem-2
2,13.0,3,creditcard,quantile_transformer,0.0013823713560501,12.730971813201904,n1-highmem-2
4,26.0,5,creditcard,quantile_transformer,0.004364380249381,12.058149576187134,n1-highmem-4
2,13.0,3,creditcard,spectral_clustering,0.0090679111288984,83.51107716560364,n1-highmem-2
2,1.8,4,buzz,xgboost,0.003440789772484,39.65058636665344,n1-highcpu-2
4,15.0,4,santander,quantile_transformer,0.0143472634996838,61.723408937454224,n1-standard-4
2,13.0,2,creditcard,kmeans,0.0010124941373136,13.98687219619751,n1-highmem-2
2,7.5,5,creditcard,kmeans,0.0022604239143265,15.55932331085205,n1-standard-2
4,26.0,4,santander,naive_bayes,0.0056575718171331,19.53881287574768,n1-highmem-4
2,16.0,2,buzz,logistic_regression,0.0194246202865301,351.3507297039032,e2-highmem-2
2,16.0,3,creditcard,xgboost,0.0016637181912529,20.06212019920349,e2-highmem-2
2,8.0,5,creditcard,kmeans,0.0013611885005434,13.285288333892822,e2-standard-2
4,15.0,4,creditcard,linear_regression,0.0159758862214618,68.7299120426178,n1-standard-4
4,16.0,4,buzz,naive_bayes,0.0010175376422723,6.207020998001099,e2-standard-4
2,8.0,5,creditcard,spectral_clustering,0.0068854972932835,67.20290160179138,e2-standard-2
4,16.0,3,santander,quantile_transformer,0.0074225695772647,60.37063503265381,e2-standard-4
4,15.0,5,santander,linear_regression,0.0181577265120877,62.49313139915466,n1-standard-4
2,16.0,3,santander,logistic_regression,0.0217790889131581,262.625426530838,e2-highmem-2
2,8.0,4,creditcard,kmeans,0.0010258114348808,12.51498293876648,e2-standard-2
4,16.0,2,santander,standard_scaler,0.0011502587717453,14.03325057029724,e2-standard-4
2,2.0,3,creditcard,naive_bayes,0.0003334064425063,7.346181392669678,e2-highcpu-2
2,16.0,4,buzz,xgboost,0.0042814167125135,38.72093415260315,e2-highmem-2
2,7.5,4,creditcard,quantile_transformer,0.0013355779076682,11.49158811569214,n1-standard-2
4,15.0,5,santander,naive_bayes,0.0047550248673227,16.365286350250244,n1-standard-4
4,32.0,5,santander,xgboost,0.0160782450571113,58.16436100006104,e2-highmem-4
2,8.0,4,creditcard,logistic_regression,0.0030828973954518,37.61159896850586,e2-standard-2
2,1.8,5,santander,logistic_regression,0.0164624517117275,151.76652026176453,n1-highcpu-2
4,3.6,4,santander,poisson_regression,0.0537898954985406,309.9289753437042,n1-highcpu-4
2,16.0,5,creditcard,kmeans,0.0019288717559165,13.955701351165771,e2-highmem-2
2,7.5,3,buzz,linear_regression,0.0400662976859807,459.6515986919403,n1-standard-2
4,32.0,4,buzz,kmeans,0.0057787733415169,26.131479024887085,e2-highmem-4
4,3.6,4,santander,kmeans,0.015720392211861,90.57844424247742,n1-highcpu-4
4,26.0,2,creditcard,quantile_transformer,0.0025914309366808,17.899369478225708,n1-highmem-4
2,7.5,3,creditcard,standard_scaler,0.0006854632534583,7.863823175430298,n1-standard-2
2,1.8,3,creditcard,spectral_clustering,0.0067212397484381,103.2712893486023,n1-highcpu-2
4,3.6,2,creditcard,kmeans,0.0019085125864611,21.99310278892517,n1-highcpu-4
2,8.0,2,santander,standard_scaler,0.0007455749815662,18.19215083122253,e2-standard-2
2,2.0,2,buzz,logistic_regression,0.0117318552275307,387.7444715499878,e2-highcpu-2
2,1.8,2,santander,standard_scaler,0.0009111007811625,20.998481512069706,n1-highcpu-2
2,16.0,4,creditcard,quantile_transformer,0.0015787455412472,14.278101444244385,e2-highmem-2
2,13.0,2,buzz,polynomial_features,0.0047060308161841,65.01040267944336,n1-highmem-2
4,3.6,4,buzz,poisson_regression,0.0098611317892604,56.81830096244812,n1-highcpu-4
2,8.0,4,santander,quantile_transformer,0.0059563254345655,72.66765475273132,e2-standard-2
4,26.0,2,santander,polynomial_features,0.0705504024013678,487.30132126808167,n1-highmem-4
2,2.0,3,buzz,naive_bayes,0.0003602481877553,7.937604665756226,e2-highcpu-2
4,32.0,5,creditcard,polynomial_features,0.0072254984122051,26.138828992843628,e2-highmem-4
4,32.0,4,creditcard,naive_bayes,0.0011663449785391,5.274184942245483,e2-highmem-4
4,32.0,3,buzz,linear_regression,0.0637977366093047,384.6558470726013,e2-highmem-4
4,4.0,2,creditcard,naive_bayes,0.0003145511605421,5.198047161102295,e2-highcpu-4
4,3.6,5,creditcard,poisson_regression,0.0079247993099027,36.5291645526886,n1-highcpu-4
2,16.0,4,buzz,linear_regression,0.0344961170225037,311.9812822341919,e2-highmem-2
4,26.0,3,santander,xgboost,0.0161591569161017,74.40901112556458,n1-highmem-4
2,13.0,4,buzz,polynomial_features,0.0109554925466113,75.67109203338623,n1-highmem-2
4,32.0,4,santander,polynomial_features,0.1046903646923616,473.4074010848999,e2-highmem-4
2,7.5,5,buzz,polynomial_features,0.0107036592422591,73.67719554901123,n1-standard-2
4,26.0,4,santander,standard_scaler,0.0067030652668741,23.14949631690979,n1-highmem-4
4,16.0,4,buzz,poisson_regression,0.0084639201912085,51.63025736808777,e2-standard-4
4,26.0,3,santander,xgboost,0.016751205766201,77.13525295257568,n1-highmem-4
2,7.5,5,creditcard,naive_bayes,0.0006128636082013,4.218564033508301,n1-standard-2
4,3.6,5,santander,quantile_transformer,0.0142007712597979,65.45810055732727,n1-highcpu-4
4,3.6,2,santander,linear_regression,0.0150670306710137,173.62775421142578,n1-highcpu-4
4,32.0,3,buzz,poisson_regression,0.0109160792736268,65.81634306907654,e2-highmem-4
2,8.0,4,santander,kmeans,0.008641675260957,105.4291410446167,e2-standard-2
4,15.0,4,santander,standard_scaler,0.0051527107303407,22.16749358177185,n1-standard-4
4,16.0,5,buzz,standard_scaler,0.0014303385147452,6.980098485946655,e2-standard-4
2,16.0,5,santander,linear_regression,0.0156411393298698,113.16619086265564,e2-highmem-2
4,26.0,2,santander,naive_bayes,0.0021806378545496,15.061965227127075,n1-highmem-4
2,13.0,5,santander,linear_regression,0.0220192246819204,121.67184782028198,n1-highmem-2
4,15.0,2,santander,logistic_regression,0.0422218679846127,363.2856709957123,n1-standard-4
4,3.6,2,buzz,naive_bayes,0.0006410430308712,7.387179613113403,n1-highcpu-4
4,26.0,4,creditcard,standard_scaler,0.0019630005388789,6.779357194900513,n1-highmem-4
2,8.0,5,creditcard,linear_regression,0.0055937315452297,54.59518384933472,e2-standard-2
4,4.0,5,santander,kmeans,0.0120355993010719,79.5566771030426,e2-highcpu-4
4,15.0,5,creditcard,logistic_regression,0.0086360208992163,29.722442865371704,n1-standard-4
4,3.6,5,buzz,logistic_regression,0.0370332788057459,170.70397400856018,n1-highcpu-4
2,16.0,2,santander,linear_regression,0.01365889578942,247.0608398914337,e2-highmem-2
4,16.0,2,creditcard,xgboost,0.0012658293946107,15.44322156906128,e2-standard-4
4,4.0,2,buzz,xgboost,0.0021202471499204,35.03768563270569,e2-highcpu-4
4,32.0,2,creditcard,poisson_regression,0.0136811523596525,123.73170733451845,e2-highmem-4
2,13.0,4,santander,logistic_regression,0.0250731308456261,173.18355917930603,n1-highmem-2
4,16.0,5,santander,xgboost,0.0114270216968655,55.76423764228821,e2-standard-4
4,15.0,5,santander,standard_scaler,0.0062810100644164,21.61724305152893,n1-standard-4
2,2.0,4,santander,quantile_transformer,0.0053163070845254,87.85348272323608,e2-highcpu-2
2,2.0,3,buzz,standard_scaler,0.0004308016420328,9.492159128189089,e2-highcpu-2
4,4.0,5,creditcard,standard_scaler,0.0012165628650228,8.041618585586548,e2-highcpu-4
4,4.0,2,creditcard,logistic_regression,0.0048297017330503,79.81219124794006,e2-highcpu-4
2,13.0,5,creditcard,quantile_transformer,0.0026208249431186,14.481918334960938,n1-highmem-2
4,15.0,4,creditcard,xgboost,0.0031989747809304,13.762319803237917,n1-standard-4
2,1.8,4,creditcard,spectral_clustering,0.0064537451708051,74.37094306945801,n1-highcpu-2
2,2.0,4,buzz,kmeans,0.0024881102422634,41.11672759056091,e2-highcpu-2
2,7.5,2,creditcard,naive_bayes,0.0004726237706343,8.133105039596558,n1-standard-2
2,16.0,5,buzz,logistic_regression,0.0175394351104338,126.9006700515747,e2-highmem-2
2,16.0,5,creditcard,xgboost,0.0022105042901674,15.993358612060549,e2-highmem-2
4,26.0,2,creditcard,kmeans,0.0025802944527202,17.822448253631592,n1-highmem-4
2,2.0,5,buzz,linear_regression,0.0207696149226784,274.5790228843689,e2-highcpu-2
4,16.0,5,creditcard,spectral_clustering,0.013249717677315,64.65905332565308,e2-standard-4
4,32.0,2,santander,standard_scaler,0.0019619545201423,17.743825674057007,e2-highmem-4
4,16.0,2,buzz,quantile_transformer,0.002464833047533,30.0711636543274,e2-standard-4
2,16.0,2,creditcard,naive_bayes,0.000320970101206,5.80567741394043,e2-highmem-2
4,26.0,2,buzz,kmeans,0.0053663280002805,37.065964698791504,n1-highmem-4
4,16.0,2,creditcard,spectral_clustering,0.0092574044317166,112.94108700752258,e2-standard-4
2,8.0,5,buzz,poisson_regression,0.0092361857984264,90.14577436447144,e2-standard-2
4,4.0,2,santander,standard_scaler,0.001402396800092,23.175004959106445,e2-highcpu-4
2,8.0,5,santander,standard_scaler,0.0022911614745457,22.36188507080078,e2-standard-2
4,3.6,5,santander,naive_bayes,0.0046599612915515,21.47997522354126,n1-highcpu-4
4,16.0,5,creditcard,xgboost,0.0028758849066495,14.034411907196043,e2-standard-4
4,4.0,3,santander,logistic_regression,0.0149916185462188,165.1604995727539,e2-highcpu-4
2,2.0,5,santander,quantile_transformer,0.0054105449873407,71.52863264083862,e2-highcpu-2
4,26.0,5,buzz,logistic_regression,0.0535221962760554,147.87406492233276,n1-highmem-4
4,32.0,3,santander,linear_regression,0.0186843691260798,112.65371179580688,e2-highmem-4
2,13.0,4,creditcard,naive_bayes,0.0007370669574472,5.091022729873657,n1-highmem-2
2,13.0,2,creditcard,poisson_regression,0.0103337562204864,142.75334763526917,n1-highmem-2
2,16.0,5,santander,logistic_regression,0.018498837553313,133.84210300445557,e2-highmem-2
2,2.0,2,creditcard,kmeans,0.0006840212242325,22.6072895526886,e2-highcpu-2
2,8.0,5,santander,quantile_transformer,0.0059580400093694,58.15085816383362,e2-standard-2
2,13.0,4,creditcard,spectral_clustering,0.0098664329808023,68.14880800247192,n1-highmem-2
4,16.0,5,santander,poisson_regression,0.0440167743487755,214.8032908439636,e2-standard-4
2,1.8,2,creditcard,xgboost,0.0015533789505826,35.80130743980408,n1-highcpu-2
2,2.0,5,creditcard,poisson_regression,0.0034349817062854,45.411237716674805,e2-highcpu-2
4,26.0,5,buzz,polynomial_features,0.0167657596417268,46.321362018585205,n1-highmem-4
4,26.0,4,santander,kmeans,0.0229665648945702,79.3166093826294,n1-highmem-4
4,4.0,2,santander,logistic_regression,0.0188678012999804,311.79576897621155,e2-highcpu-4
4,16.0,2,creditcard,polynomial_features,0.002105872975111,25.691821575164795,e2-standard-4
2,1.8,3,creditcard,logistic_regression,0.003575366102457,54.93520259857178,n1-highcpu-2
4,15.0,3,creditcard,poisson_regression,0.0114485626185735,65.67053127288818,n1-standard-4
4,16.0,2,buzz,kmeans,0.0032689648540019,39.88163709640503,e2-standard-4
4,3.6,5,creditcard,linear_regression,0.0081394834853543,37.51874589920044,n1-highcpu-4
2,8.0,3,buzz,naive_bayes,0.0003195154471635,5.19748592376709,e2-standard-2
2,1.8,4,creditcard,logistic_regression,0.0030256732971403,34.86691379547119,n1-highcpu-2
4,32.0,5,buzz,standard_scaler,0.0021814700096448,7.891645431518555,e2-highmem-4
2,7.5,4,buzz,poisson_regression,0.0070726372760136,60.85443162918091,n1-standard-2
4,26.0,4,santander,linear_regression,0.0264597053716977,91.3804099559784,n1-highmem-4
4,15.0,3,buzz,naive_bayes,0.0012404603079954,7.115451097488403,n1-standard-4
4,16.0,2,creditcard,standard_scaler,0.0006816758181969,8.316500425338745,e2-standard-4
2,7.5,5,creditcard,xgboost,0.0025560293251938,17.594083309173584,n1-standard-2
2,16.0,4,creditcard,xgboost,0.0020744832096735,18.76152992248535,e2-highmem-2
4,16.0,2,santander,xgboost,0.0083941909800608,102.40981268882751,e2-standard-4
2,13.0,4,santander,quantile_transformer,0.0098254004993173,67.86539101600647,n1-highmem-2
4,3.6,2,creditcard,polynomial_features,0.0023797596423625,27.42360663414001,n1-highcpu-4
2,2.0,4,creditcard,xgboost,0.0012225984593931,20.203786373138428,e2-highcpu-2
4,16.0,5,buzz,poisson_regression,0.0099726177229483,48.666698932647705,e2-standard-4
2,13.0,5,creditcard,naive_bayes,0.0013701294078429,7.570937633514404,n1-highmem-2
4,4.0,4,creditcard,naive_bayes,0.0007554561700852,6.242063760757446,e2-highcpu-4
4,4.0,3,buzz,standard_scaler,0.0004535851976108,4.997082710266113,e2-highcpu-4
2,16.0,4,buzz,poisson_regression,0.0067199120472473,60.77457284927368,e2-highmem-2
2,7.5,4,santander,kmeans,0.0112379447825219,96.69359755516052,n1-standard-2
4,26.0,5,santander,kmeans,0.026389836327566,72.91128993034363,n1-highmem-4
4,32.0,2,creditcard,quantile_transformer,0.0016822060005723,15.2137930393219,e2-highmem-4
2,8.0,4,buzz,quantile_transformer,0.00160829603374,19.621342420578003,e2-standard-2
2,16.0,3,buzz,logistic_regression,0.0168202659586648,202.82894015312195,e2-highmem-2
2,7.5,2,creditcard,spectral_clustering,0.006873837959316,118.28784251213074,n1-standard-2
4,26.0,2,creditcard,logistic_regression,0.0112294013958772,77.56301808357239,n1-highmem-4
2,8.0,4,buzz,kmeans,0.002445600554792,29.836525678634644,e2-standard-2
2,8.0,4,creditcard,polynomial_features,0.0033366265794595,40.707115650177,e2-standard-2
4,3.6,2,creditcard,linear_regression,0.009589960481882,110.5117084980011,n1-highcpu-4
4,4.0,5,buzz,kmeans,0.0045825404937863,30.29111266136169,e2-highcpu-4
4,4.0,5,santander,naive_bayes,0.0030617362536231,20.23842406272888,e2-highcpu-4
2,16.0,2,creditcard,kmeans,0.0009049297264393,16.368284940719604,e2-highmem-2
2,16.0,2,santander,logistic_regression,0.0244315674370874,441.9159252643585,e2-highmem-2
4,15.0,5,buzz,poisson_regression,0.013755119919512,47.34075689315796,n1-standard-4
2,13.0,5,santander,logistic_regression,0.036411467439764,201.1992061138153,n1-highmem-2
2,7.5,2,santander,kmeans,0.0108289520013332,186.3490784168244,n1-standard-2
2,8.0,3,creditcard,xgboost,0.0013439383229315,21.86154246330261,e2-standard-2
4,3.6,3,santander,xgboost,0.0100694686324199,77.35827374458313,n1-highcpu-4
4,3.6,3,creditcard,spectral_clustering,0.0099565383956829,76.4906919002533,n1-highcpu-4
2,7.5,5,santander,kmeans,0.0119690318095684,82.38721704483032,n1-standard-2
2,2.0,3,buzz,kmeans,0.0017870703427648,39.37579250335693,e2-highcpu-2
2,2.0,4,santander,kmeans,0.0060335087882486,99.7054443359375,e2-highcpu-2
4,16.0,2,santander,quantile_transformer,0.0057320999426364,69.9320855140686,e2-standard-4
4,16.0,3,creditcard,kmeans,0.0016985589178919,13.815037965774536,e2-standard-4
4,15.0,3,creditcard,naive_bayes,0.0009073282589912,5.204559803009033,n1-standard-4
4,4.0,4,creditcard,xgboost,0.0015970481973679,13.195837259292604,e2-highcpu-4
4,26.0,4,buzz,linear_regression,0.0777801931462287,268.6192395687103,n1-highmem-4
2,13.0,4,buzz,xgboost,0.0093544294795989,64.61232948303223,n1-highmem-2
4,32.0,5,creditcard,xgboost,0.0037139041256441,13.4353506565094,e2-highmem-4
2,8.0,5,buzz,quantile_transformer,0.0024662310700416,24.070575714111328,e2-standard-2
2,8.0,5,santander,xgboost,0.0088547919721901,86.42334580421448,e2-standard-2
2,13.0,4,santander,xgboost,0.0138609420175287,95.73943066596983,n1-highmem-2
2,1.8,3,santander,linear_regression,0.0115742303757468,177.8370864391327,n1-highcpu-2
4,4.0,4,creditcard,poisson_regression,0.0060612960146554,50.08231806755066,e2-highcpu-4
4,32.0,5,santander,kmeans,0.020554363633883,74.35708451271057,e2-highmem-4
4,32.0,2,creditcard,naive_bayes,0.0005049605393399,4.566839694976807,e2-highmem-4
2,1.8,2,creditcard,kmeans,0.0010377422578467,23.917235136032104,n1-highcpu-2
2,1.8,4,creditcard,naive_bayes,0.0004256354389985,4.904889822006226,n1-highcpu-2
4,4.0,5,creditcard,spectral_clustering,0.0083463195819894,55.17011952400208,e2-highcpu-4
2,7.5,2,buzz,kmeans,0.0027206509229871,46.81808471679688,n1-standard-2
2,8.0,2,santander,linear_regression,0.0101615465469082,247.94338870048523,e2-standard-2
4,4.0,2,santander,xgboost,0.0064964507553402,107.35569167137146,e2-highcpu-4
2,2.0,5,creditcard,standard_scaler,0.000458491616249,6.061363220214844,e2-highcpu-2
2,13.0,3,buzz,polynomial_features,0.0081226274383862,74.80547142028809,n1-highmem-2
2,2.0,5,santander,kmeans,0.0066359991978128,87.72941541671753,e2-highcpu-2
2,2.0,4,santander,logistic_regression,0.0130928656822029,216.36331963539124,e2-highcpu-2
4,16.0,3,creditcard,quantile_transformer,0.001838058887279,14.949645280838013,e2-standard-4
4,3.6,4,creditcard,polynomial_features,0.0046092088053491,26.557541131973267,n1-highcpu-4
4,4.0,3,santander,xgboost,0.0070117941345214,77.2479248046875,e2-highcpu-4
2,7.5,3,buzz,naive_bayes,0.0004729940670331,5.426318168640137,n1-standard-2
4,32.0,5,creditcard,standard_scaler,0.0013396236346589,4.846197605133057,e2-highmem-4
4,3.6,3,santander,poisson_regression,0.0602563818334341,462.9171459674835,n1-highcpu-4
4,16.0,4,creditcard,quantile_transformer,0.0016880299252986,10.297051191329956,e2-standard-4
2,7.5,4,creditcard,naive_bayes,0.0005239484974543,4.508161067962647,n1-standard-2
4,32.0,2,santander,naive_bayes,0.0011349523876847,10.264456748962402,e2-highmem-4
4,16.0,4,santander,naive_bayes,0.0027851752740065,16.98968243598938,e2-standard-4
4,3.6,4,santander,logistic_regression,0.0214927582096523,123.83791542053224,n1-highcpu-4
4,4.0,3,creditcard,xgboost,0.0012617128987097,13.90010905265808,e2-highcpu-4
4,26.0,4,creditcard,poisson_regression,0.0149859975164201,51.75517177581787,n1-highmem-4
2,2.0,5,creditcard,naive_bayes,0.0003116521882712,4.120112657546997,e2-highcpu-2
4,15.0,2,buzz,kmeans,0.0040989771925078,35.26844620704651,n1-standard-4
4,4.0,2,santander,kmeans,0.0083718731496032,138.3475787639618,e2-highcpu-4
2,2.0,3,creditcard,quantile_transformer,0.0008162189657652,17.984333276748657,e2-highcpu-2
2,1.8,5,creditcard,linear_regression,0.0061347318789362,56.55578684806824,n1-highcpu-2
4,15.0,2,buzz,naive_bayes,0.0008930593991279,7.684067487716675,n1-standard-4
2,1.8,5,santander,naive_bayes,0.0023923730750547,22.05516791343689,n1-highcpu-2
4,15.0,3,buzz,standard_scaler,0.0013430299581686,7.703804731369018,n1-standard-4
4,4.0,3,creditcard,spectral_clustering,0.0071744803169488,79.04021501541138,e2-highcpu-4
4,4.0,5,buzz,quantile_transformer,0.0026293510596871,17.380308866500854,e2-highcpu-4
4,16.0,4,buzz,xgboost,0.0050065473664283,30.54014253616333,e2-standard-4
2,8.0,5,creditcard,standard_scaler,0.0005823029378155,5.683314561843872,e2-standard-2
2,13.0,3,buzz,poisson_regression,0.0103404233769774,95.23029971122742,n1-highmem-2
4,3.6,3,buzz,xgboost,0.0040924617003202,31.44016671180725,n1-highcpu-4
4,26.0,2,buzz,naive_bayes,0.000962254263242,6.646422386169434,n1-highmem-4
4,3.6,2,santander,quantile_transformer,0.00815218212231,93.94319987297058,n1-highcpu-4
4,15.0,4,santander,linear_regression,0.0159854419107437,68.77102160453796,n1-standard-4
2,13.0,5,creditcard,kmeans,0.0026023797133233,14.379995346069336,n1-highmem-2
4,4.0,3,buzz,linear_regression,0.0318289316240859,350.6547496318817,e2-highcpu-4
4,32.0,3,santander,quantile_transformer,0.0102816410963288,61.99112343788147,e2-highmem-4
4,15.0,3,santander,naive_bayes,0.0033047307230631,18.95639038085937,n1-standard-4
2,8.0,4,creditcard,poisson_regression,0.0062015730514208,75.65969562530518,e2-standard-2
4,32.0,5,buzz,linear_regression,0.0604662479469378,218.7415766716004,e2-highmem-4
4,15.0,5,creditcard,spectral_clustering,0.0149612073087692,51.491726875305176,n1-standard-4
4,32.0,5,santander,naive_bayes,0.0019327788986457,6.991985082626343,e2-highmem-4
2,7.5,3,creditcard,logistic_regression,0.0045002959074576,51.62863373756409,n1-standard-2
2,16.0,3,creditcard,logistic_regression,0.0045478906480964,54.84121608734131,e2-highmem-2
2,1.8,4,santander,naive_bayes,0.0017634238306946,20.3211452960968,n1-highcpu-2
2,2.0,4,buzz,standard_scaler,0.000596455969394,9.856604099273682,e2-highcpu-2
4,15.0,4,buzz,polynomial_features,0.0106191695108413,45.68476366996765,n1-standard-4
2,1.8,3,santander,quantile_transformer,0.0058818049234946,90.37344312667848,n1-highcpu-2
2,1.8,4,buzz,kmeans,0.003812720942974,43.93660497665405,n1-highcpu-2
4,4.0,4,buzz,kmeans,0.0041672851101716,34.43278431892395,e2-highcpu-4
4,32.0,3,santander,logistic_regression,0.0293849120085779,177.1705207824707,e2-highmem-4
4,32.0,2,creditcard,xgboost,0.0018824083261818,17.024413585662842,e2-highmem-4
2,16.0,4,creditcard,naive_bayes,0.0007062696558565,6.387470006942749,e2-highmem-2
2,1.8,4,santander,standard_scaler,0.0020149681888156,23.21986389160156,n1-highcpu-2
2,1.8,2,buzz,poisson_regression,0.0061226081030898,141.1100459098816,n1-highcpu-2
2,16.0,5,santander,quantile_transformer,0.0077441514753745,56.03019738197327,e2-highmem-2
2,13.0,3,buzz,kmeans,0.0044953007190624,41.39954614639282,n1-highmem-2
4,32.0,5,santander,standard_scaler,0.003182584384395,11.51325821876526,e2-highmem-4
2,2.0,3,creditcard,linear_regression,0.0034000566170692,74.91586685180664,e2-highcpu-2
2,1.8,5,buzz,xgboost,0.0039375938247309,36.30048084259033,n1-highcpu-2
4,26.0,4,creditcard,spectral_clustering,0.0207037618030971,71.50186347961426,n1-highmem-4
2,16.0,3,creditcard,kmeans,0.0012802197289605,15.437663793563845,e2-highmem-2
4,4.0,4,buzz,naive_bayes,0.0005319261346594,4.39511513710022,e2-highcpu-4
4,3.6,4,creditcard,poisson_regression,0.0075846148042149,43.70136570930481,n1-highcpu-4
4,26.0,5,santander,xgboost,0.0209685186434454,57.93297553062439,n1-highmem-4
4,4.0,2,buzz,kmeans,0.002362773892908,39.04550886154175,e2-highcpu-4
2,16.0,5,santander,xgboost,0.0102245399162484,73.97621178627014,e2-highmem-2
2,16.0,5,creditcard,standard_scaler,0.0009428741298304,6.821847915649414,e2-highmem-2
4,3.6,5,creditcard,xgboost,0.0040219190976354,18.53893566131592,n1-highcpu-4
2,16.0,4,creditcard,spectral_clustering,0.009349954784069,84.56055736541748,e2-highmem-2
4,15.0,2,buzz,poisson_regression,0.0164378229085604,141.43442273139954,n1-standard-4
2,1.8,3,creditcard,xgboost,0.0017134200640916,26.32655668258667,n1-highcpu-2
2,16.0,4,buzz,kmeans,0.0037513668387852,33.92718768119812,e2-highmem-2
2,8.0,3,creditcard,spectral_clustering,0.0049628628711998,80.72977423667908,e2-standard-2
4,15.0,4,creditcard,logistic_regression,0.0080461960115432,34.61556601524353,n1-standard-4
4,3.6,3,santander,linear_regression,0.0124514434614976,95.65769624710084,n1-highcpu-4
4,26.0,3,creditcard,polynomial_features,0.0054849588700532,25.256909608840942,n1-highmem-4
4,16.0,5,santander,xgboost,0.0111046680517792,54.19114136695862,e2-standard-4
4,3.6,2,santander,kmeans,0.0121893303609424,140.4660348892212,n1-highcpu-4
4,3.6,2,creditcard,standard_scaler,0.000480819477929,5.540813446044922,n1-highcpu-4
4,4.0,5,santander,linear_regression,0.0088771322308262,58.67885136604309,e2-highcpu-4
2,7.5,5,santander,xgboost,0.0129122843334409,88.87996864318848,n1-standard-2
2,1.8,2,santander,linear_regression,0.0156524337609211,360.7475130558014,n1-highcpu-2
4,32.0,3,buzz,naive_bayes,0.0010884622925774,6.562668323516846,e2-highmem-4
4,16.0,2,santander,kmeans,0.0106212036080678,129.57954788208008,e2-standard-4
4,15.0,3,santander,kmeans,0.0166827104037602,95.69432353973389,n1-standard-4
4,26.0,3,creditcard,poisson_regression,0.0143623854805628,66.13531303405762,n1-highmem-4
4,15.0,4,santander,naive_bayes,0.0038453684530258,16.543172121047974,n1-standard-4
2,8.0,3,creditcard,quantile_transformer,0.0007543722069501,12.27120304107666,e2-standard-2
4,32.0,2,santander,kmeans,0.0161806613357713,146.33715057373047,e2-highmem-4
4,16.0,4,santander,quantile_transformer,0.0099961441447575,60.97688579559326,e2-standard-4
4,26.0,3,buzz,xgboost,0.0062403838655551,28.73545908927917,n1-highmem-4
4,3.6,4,creditcard,spectral_clustering,0.0110641948870552,63.75016260147095,n1-highcpu-4
4,3.6,3,creditcard,standard_scaler,0.000709426525553,5.450139760971069,n1-highcpu-4
2,8.0,4,santander,naive_bayes,0.0017014848317702,20.75825333595276,e2-standard-2
4,15.0,5,buzz,xgboost,0.006707494269212,23.085066318511963,n1-standard-4
4,15.0,3,santander,logistic_regression,0.0270184148416519,154.9813470840454,n1-standard-4
4,3.6,3,buzz,naive_bayes,0.0006569819436073,5.047236442565918,n1-highcpu-4
4,3.6,5,santander,poisson_regression,0.1033419735334979,476.352246761322,n1-highcpu-4
2,2.0,4,creditcard,logistic_regression,0.0023387127278407,38.64789128303528,e2-highcpu-2
2,2.0,4,buzz,xgboost,0.0024144788461478,39.89994788169861,e2-highcpu-2
2,2.0,5,santander,xgboost,0.0069702714924812,92.1485710144043,e2-highcpu-2
2,1.8,2,santander,naive_bayes,0.0009001016778018,20.744981050491333,n1-highcpu-2
2,1.8,2,buzz,kmeans,0.0020919449159701,48.213839292526245,n1-highcpu-2
4,15.0,3,buzz,polynomial_features,0.0073472555112044,42.14486908912659,n1-standard-4
4,32.0,4,santander,linear_regression,0.0169420599820348,76.61160230636597,e2-highmem-4
2,13.0,3,santander,logistic_regression,0.0269737770533959,248.41544485092163,n1-highmem-2
4,26.0,3,santander,kmeans,0.0184458000278472,84.93844985961914,n1-highmem-4
4,4.0,4,creditcard,quantile_transformer,0.0017519510160764,14.475743770599363,e2-highcpu-4
2,1.8,4,buzz,linear_regression,0.0296171943520704,341.2992947101593,n1-highcpu-2
2,8.0,2,buzz,kmeans,0.0015121582911411,36.89690828323364,e2-standard-2
